Q1,table,lang,Q3,Q4,Q5,Q10,Q12,Q13,Q38,Q43,Q49,Q50,Q51,Q6,Q7,Q8,Q9,Q11,Q18,Q20,Q21,Q27,Q28,Q29,Q36,Q48,Q52,age_ratio,race_ratio,gender_ratio,Q14,Q15,Q16,Q17,Q19,Q22,Q23,Q24,Q25,Q26,Q30,Q31,Q32,Q33,Q34,Q35,Q37,Q39,Q40,Q41,Q42,Q44,Q45,Q46,Q47,Q14_Websites_of_public_agencies_e_g_Marin_County_Fire_Departments_CalFire_MWPA_Parks_etc_,Q14_TV,Q14_Radio_shows,Q14_Local_organizations_e_g_community_centers_churches_schools_etc_,Q14_Social_Media,Q14_Neighborhood_Response_Group_Disaster_Council_Fire_Wise_Community_Community_Emergency_Response_Team,Q15_Attend_an_in_person_large_community_event,Q15_Attend_an_in_person_small_neighborhood_gathering,Q15_Attend_an_online_webinar_or_workshop,Q15_Search_online_for_information_by_myself,Q16_Call_on_my_mobile_phone,Q16_Text_on_my_mobile_phone,Q16_Call_on_my_landline,Q16_Sirens_from_local_public_buildings_e_g_fire_stations_post_offices_schools_etc_,Q16_Alert_on_radio,Q17_Local_neighborhood_email_groups_phone_trees_or_group_chats,Q17_Marin_County_Emergency_Portal,Q17_My_local_fire_department,Q17_Other_public_agency_websites,Q17_Social_media,Q17_Radio,Q17_TV,Q19_Nixle_and_AlertMarin,Q19_I_dont_know_which_but_I_know_I_have_received_the_alerts_before,Q22_They_were_not_translated_correctly,Q22_They_were_not_in_my_language,Q23_Chinese,Q23_English,Q23_French,Q23_German,Q23_Hindi,Q23_Hmong,Q23_Italian,Q23_Korean,Q23_Mixtec,Q23_Portuguese,Q23_Purepecha,Q23_Russian,Q23_Spanish,Q23_Tagalog,Q23_Vietnamese,Q23_Zapoteca,Q24_Hearing_the_alerts_or_sirens,Q24_Seeing_the_alerts_emergency_lights_or_signage,Q24_Reading_the_alert_notifications_or_signage,Q24_Understanding_the_emergency_communications_despite_being_in_my_preferred_language,Q24_Inaccurate_translations,Q24_Understanding_emergency_communications_in_English,Q24_Limited_access_to_a_cell_phone_or_landline_during_an_emergency,Q24_Poor_cell_network_coverage_during_an_emergency,Q24_Nothing,Q25_I_dont_know_what_these_are,Q25_They_are_evaluations_of_fire_hazards_inside_a_residence,Q25_They_are_evaluations_of_fire_hazards_outside_a_residence_and_in_my_yard,Q25_These_evaluations_are_free,Q25_These_evaluations_are_not_free,Q25_They_are_available_to_renters,Q25_They_are_available_to_homeowners,Q26_Rent,Q26_Own,Q26_I_do_not_rent_or_own_but_live_with_someone_at_their_residence,Q30_You_dont_have_the_right_to_alter_the_property_and_you_dont_feel_comfortable_asking_the_owner,Q30_You_physically_cant_do_the_work_yourself_and_dont_know_where_to_find_those_that_can_help_you,Q30_You_dont_know_what_you_need_to_do_and_where_to_find_out,Q30_You_dont_have_the_time_to_arrange_the_work_you_need_to_do,Q31_Nothing,Q31_1_800,Q31_801_1_500,Q31_1501_3000,Q31_3001_6000,Q31_6001_12000,Q31_More_than_12001,Q32_You_have_not,Q32_You_have_a_basic_plan_agreed_upon_with_others_in_your_household_and_external_family_andor_friends,Q32_You_have_a_bag_of_essential_items_ready_to_take_in_an_emergency,Q33_Nearest_Community_Center_School_Church_Parking_lot_of_shopping_area,Q33_Hotel_out_of_the_area,Q33_Friends_andor_family_out_of_the_area,Q33_Evacuation_shelter,Q34_The_limited_mobility_of_someone_in_your_household,Q34_You_dont_have_access_to_a_car,Q34_You_wouldnt_receive_the_notification_to_evacuate,Q34_You_wouldnt_understand_the_notification_to_evacuate,Q34_You_believe_the_risk_to_you_and_your_family_would_be_too_high_during_an_evacuation,Q34_You_wouldnt_want_to_leave_your_residence_andor_things_behind,Q34_You_couldnt_evacuate_your_animals,Q34_There_would_be_too_much_traffic,Q34_None_of_the_above,Q35_I_dont_know_what_a_Red_Flag_warning_is,Q35_Dont_park_on_grasses,Q35_Temporarily_leave_the_area_because_I_have_mobility_or_other_evacuation_challenges,Q35_Clear_anything_flammable_from_around_my_home,Q35_Dont_use_BBQ_or_other_sources_of_heat_or_flames_outside,Q37_No_one,Q37_State_Parks,Q37_Golden_Gate_National_Recreation_Area,Q37_Point_Reyes_National_Seashore,Q37_Marin_Municipal_Water_District,Q37_Marin_County_Parks_and_Open_Space,Q37_Marin_County_Housing_Authority,Q37_Private_landowners,Q37_My_fire_department,Q37_I_dont_know,Q39_Mobile_home,Q39_One_family_house_detached_from_any_other_house,Q39_One_family_house_attached_to_one_or_more_houses,Q39_Residence_with_2_units,Q39_Residence_with_3_4_units,Q39_Residence_with_5_9_units,Q39_Residence_with_10_19_units,Q39_Residence_with_20_49_units,Q39_Residence_with_50_or_more_units,Q39_House_boat,Q39_Boat_not_houseboat__RV_van_or_other_vehicle,Q40_Yes,Q40_No_I_stay_here_only_several_days_per_week,Q40_no_I_stay_here_only_part_of_the_year,Q40_no_this_is_a_short_term_vacation_rental,Q41_1,Q41_2,Q41_3,Q41_4,Q41_5_or_more,Q42_1,Q42_2,Q42_3,Q42_4_or_more,Q44_18_29,Q44_30_39,Q44_40_49,Q44_50_59,Q44_60_64,Q44_65_74,Q44_75_or_older,Q45_Latinx_Latine_Latino_or_Hispanic,Q45_Black_or_African_American,Q45_Native_American_Indian_or_Alaska_Native,Q45_Asian,Q45_Native_Hawaiian_or_Other_Pacific_Islander,Q45_White,Q45_Prefer_not_to_answer,Q46_Male,Q46_Female,Q46_Non_binary,Q46_Transgender,Q46_Prefer_not_to_answer,Q47_Less_than_3_729_per_month_or_44_750_per_year_,Q47_Between_3_730_per_month_and_6_217_per_month_or_between_44_751_per_year_and_74_600_per_year_,Q47_Between_6_218_per_month_and_9_942_per_month_or_between_74_601_per_year_and_119_300_per_year_,Q47_Between_9_943_per_month_and_12_427_per_month_or_between_119_301_and_149_125_per_year_,Q47_Between_12_428_per_month_and_14_912_per_month_or_between_149_126_and_178_950_per_year_,Q47_Above_14_912_per_month_or_above_178_951_per_year_,Q47_Prefer_not_to_answer,Q2_enc,zone,row_number
11/1/2023 14:07:51,At Large Field English,English,5,1,4,4,5,Safety of pets,1,3,Sophia,,,I don't know,I don't know,I don't know,No,No,I don't know,No,,No,No,I don't know,I don't know,,,2.113,0.366,1.29,"Websites of public agencies (e.g. Marin County, Fire Departments, CalFire, MWPA, Parks, etc.)","Attend an online webinar or workshop, Search online for information by myself",Text on my mobile phone,"Marin County Emergency Portal, My local fire department",,,English,Hearing the alerts or sirens,I don't know what these are,Rent,You physically can't do the work yourself and don't know where to find those that can help you,Nothing,You have a bag of essential items ready to take in an emergency,"Nearest Community Center / School / Church / Parking lot of shopping area, Friends and/or family out of the area, Evacuation shelter","The limited mobility of someone in your household, You wouldn't receive the notification to evacuate, You couldn't evacuate your animals, There would be too much traffic","Don’t use BBQ or other sources of heat or flames outside, Clear anything flammable from around my home, Don't park on grasses",I don't know,Residence with 20-49 units,Yes,3,2,30-39,White,Female,,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,t3G9FB3MQBvMVRNdS8v870qPXEWGZublQIzK4GUy1sc=,Southern Marin,1
10/26/2023 10:34:57,At Large Field English,English,2,3,2,2,1,,5,15,Alex,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,I don't know,Yes,,,2.113,0.366,1.29,"Neighborhood Response Group, Disaster Council, Fire Wise Community, Community Emergency Response Team","Attend an online webinar or workshop, Search online for information by myself","Call on my mobile phone, Text on my mobile phone","Local neighborhood email groups, phone trees or group chats, Marin County Emergency Portal, My local fire department, Social media",Nixle,,English,Nothing,These evaluations are free,Own,You physically can't do the work yourself and don't know where to find those that can help you,Nothing,You have a basic plan agreed upon with others in your household and external family and/or friends,"Nearest Community Center / School / Church / Parking lot of shopping area, Hotel out of the area, Friends and/or family out of the area","The limited mobility of someone in your household, You wouldn't want to leave your residence and/or things behind, There would be too much traffic","Don't park on grasses, I don’t know what a Red Flag warning is, Clear anything flammable from around my home, Temporarily leave the area because I have mobility or other evacuation challenges, Don’t use BBQ or other sources of heat or flames outside",Private landowners,One-family house detached from any other house,Yes,5 or more,4 or more,30-39,White,Female,,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,XMJf6sABr/usZ0+2AKDaILhVclgn7axZQmHnkfE0MQQ=,Central Marin,1
11/7/2023 16:13:30,At Large Field English,English,5,5,5,3,3,,5,9,Anai,,,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,I don't know,Yes,,,2.113,0.366,1.29,"Websites of public agencies (e.g. Marin County, Fire Departments, CalFire, MWPA, Parks, etc.), Social Media, Neighborhood Response Group, Disaster Council, Fire Wise Community, Community Emergency Response Team","Attend an in-person large community event, Attend an in-person small neighborhood gathering, Attend an online webinar or workshop, Search online for information by myself","Text on my mobile phone, Sirens from local public buildings (e.g. fire stations, post offices, schools, etc.), Alert on radio",Marin County Emergency Portal,Nixle and AlertMarin,,English,Poor cell network coverage during an emergency,They are evaluations of fire hazards outside a residence and in my yard,Rent,You don't have the right to alter the property and you don't feel comfortable asking the owner,Nothing,"You have a basic plan agreed upon with others in your household and external family and/or friends, You have a bag of essential items ready to take in an emergency",Nearest Community Center / School / Church / Parking lot of shopping area,"The limited mobility of someone in your household, You wouldn't receive the notification to evacuate, You couldn't evacuate your animals, There would be too much traffic",Temporarily leave the area because I have mobility or other evacuation challenges,I don't know,One-family house detached from any other house,Yes,2,2,30-39,White,Female,,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,HRGjmn8pZ3Tt4qEtHYAf6zvlfTP/e/lk4CvDZLjOccI=,Southern Marin,1
10/31/2023 11:16:27,At Large Field English,English,1,3,2,2,1,No,3,5,Lupe,,,No,I don't know,I don't know,No,I don't know,No,,,No,No,I don't know,I don't know,,,2.113,0.366,1.29,"Websites of public agencies (e.g. Marin County, Fire Departments, CalFire, MWPA, Parks, etc.), Social Media",Search online for information by myself,"Call on my mobile phone, Text on my mobile phone, Sirens from local public buildings (e.g. fire stations, post offices, schools, etc.), Alert on radio","Local neighborhood email groups, phone trees or group chats, Marin County Emergency Portal, My local fire department, Other public agency websites",,,,,I don't know what these are,Rent,You don't have the right to alter the property and you don't feel comfortable asking the owner,Nothing,You have not,Friends and/or family out of the area,"You couldn't evacuate your animals, There would be too much traffic",I don’t know what a Red Flag warning is,I don't know,Residence with 2 units,Yes,2,2,30-39,White,Female,,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,WTdxO9J4UYSOSlnC8y/jDl0jv25YoUHDOauNM+YeoEs=,West Marin,1
10/24/2023 15:53:03,At Large Field English,English,3,3,3,3,3,,5,4,Jocelyn,,,No,Yes,I don't know,No,No,No,,,Yes,Yes,I don't know,Yes,,,2.113,0.366,1.29,"Local organizations (e.g. community centers, churches, schools, etc.)",Search online for information by myself,"Call on my mobile phone, Text on my mobile phone","Marin County Emergency Portal, My local fire department",,,,,I don't know what these are,Own,"You physically can't do the work yourself and don't know where to find those that can help you, You don't know what you need to do and where to find out",$1 - $800,You have a bag of essential items ready to take in an emergency,Nearest Community Center / School / Church / Parking lot of shopping area,None of the above,I don’t know what a Red Flag warning is,"I don't know, Private landowners",Residence with 2 units,Yes,4,1,30-39,White,Female,,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,99K6bKsOqF+4oqT9emnVixuw31aIP3u2Zu1+bHld61g=,Central Marin,1
10/31/2023 9:34:23,At Large Field English,English,2,2,1,1,3,,5,5,Jocelyn,,,No,No,No,I don't know,Yes,Yes,Yes,Yes,Yes,Yes,I don't know,Yes,,,2.113,0.366,0.629,"Websites of public agencies (e.g. Marin County, Fire Departments, CalFire, MWPA, Parks, etc.), Neighborhood Response Group, Disaster Council, Fire Wise Community, Community Emergency Response Team",Attend an online webinar or workshop,"Text on my mobile phone, Sirens from local public buildings (e.g. fire stations, post offices, schools, etc.)","Marin County Emergency Portal, My local fire department, Other public agency websites",Nixle,,English,Limited access to a cell phone or landline during an emergency,"They are evaluations of fire hazards outside a residence and in my yard, These evaluations are free, They are available to renters, They are available to homeowners",Own,You don't have the time to arrange the work you need to do,"$1,501 - $3,000","You have a basic plan agreed upon with others in your household and external family and/or friends, You have a bag of essential items ready to take in an emergency",Friends and/or family out of the area,None of the above,"Clear anything flammable from around my home, Don’t use BBQ or other sources of heat or flames outside, Don't park on grasses","Golden Gate National Recreation Area, Private landowners, Marin County Parks and Open Space, Marin Municipal Water District, State Parks",One-family house detached from any other house,Yes,2,2,30-39,White,Male,,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,s4gIz6AZ50F4Fv+QxOWMSU7luv7B+utgbT4szRiSXJg=,Central Marin,1
11/13/2023 14:32:54,At Large Field English,English,4,5,4,5,4,,4,10,Lupe,,,No,No,No,No,No,I don't know,No,,Yes,Yes,No,Yes,,,2.113,0.366,1.29,"Websites of public agencies (e.g. Marin County, Fire Departments, CalFire, MWPA, Parks, etc.)",Search online for information by myself,"Call on my mobile phone, Text on my mobile phone, Sirens from local public buildings (e.g. fire stations, post offices, schools, etc.)","My local fire department, Other public agency websites, Social media",,,English,Nothing,"They are evaluations of fire hazards outside a residence and in my yard, These evaluations are free, They are available to homeowners",Own,You don't have the time to arrange the work you need to do,$1 - $800,You have not,Friends and/or family out of the area,None of the above,"Don’t use BBQ or other sources of heat or flames outside, Don't park on grasses, Clear anything flammable from around my home","State Parks, Marin County Parks and Open Space, Private landowners, My fire department",One-family house detached from any other house,Yes,4,2,30-39,White,Female,,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,p+R6NhHhTqZFnSSLqxlQ1lF07iCN2VOUL7W12BzFsbU=,San Rafael,1
12/19/2023 9:23:57,At Large Field Spanish,Spanish,2,4,4,3,2,,3,10,Anai,,,No,I don't know,Yes,No,No,No,,,No,No,No,Yes,Yes,,2.113,1,1,Social Media,Search online for information by myself,Call on my mobile phone,Social media,,,,,They are available to homeowners,Rent,"You don""t know what you need to do and where to find out",Nothing,You have not,Friends and/or family out of the area,"You don""t have access to a car",I don’t know what a Red Flag warning is,"I don""t know",Residence with 50 or more units,Yes,5 or more,2,30-39,Latinx\Latine\Latino or Hispanic,Female,"Less than $3,729 per month (or $44,750 per year)",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,FfLM2UmkuSmmvmwFwwL6BB9dxDEptcdUZ1lTtqvmf18=,,1
10/30/2023 14:30:35,Canal Alliance Spanish,Spanish,5,5,5,5,5,,5,,,,,I don't know,I don't know,I don't know,I don't know,I don't know,No,,,No,No,I don't know,I don't know,No,Yes,2.113,1,1,"Websites of public agencies (e.g. Marin County, Fire Departments, CalFire, MWPA, Parks, etc.), Social Media","Attend an in-person large community event, Attend an in-person small neighborhood gathering",Text on my mobile phone,My local fire department,,,,,"I don""t know what these are",Rent,"You don""t have the right to alter the property and you don""t feel comfortable asking the owner",Nothing,You have not,Nearest Community Center / School / Church / Parking lot of shopping area,"You don""t have access to a car",I don’t know what a Red Flag warning is,"I don""t know",Residence with 20-49 units,Yes,5 or more,0,30-39,Latinx\Latine\Latino or Hispanic,Female,Prefer not to answer,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,a9Ys85iHZcWJwQdFiAjMkgeTs9RJm+zcMBza5TeJgNM=,San Rafael,1
10/31/2023 11:59:23,Canal Alliance Spanish,Spanish,3,5,5,5,4,No,4,5,,,,No,I don't know,No,Yes,Yes,I don't know,Yes,Yes,No,No,I don't know,Yes,No,Yes,2.113,1,1,"Websites of public agencies (e.g. Marin County, Fire Departments, CalFire, MWPA, Parks, etc.), Social Media",Attend an in-person large community event,"Text on my mobile phone, Sirens from local public buildings (e.g. fire stations, post offices, schools, etc.)","Marin County Emergency Portal, My local fire department, Social media",,,Spanish,"Inaccurate translations, Understanding emergency communications in English, Limited access to a cell phone or landline during an emergency","I don""t know what these are",Rent,"You don""t have the time to arrange the work you need to do",Nothing,You have not,"Nearest Community Center / School / Church / Parking lot of shopping area, Friends and/or family out of the area, Evacuation shelter","You wouldn""t understand the notification to evacuate, There would be too much traffic","Don’t use BBQ or other sources of heat or flames outside, Clear anything flammable from around my home","I don""t know",Residence with 10-19 units,Yes,5 or more,1,30-39,Latinx\Latine\Latino or Hispanic,Female,"Less than $3,729 per month (or $44,750 per year)",1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,uUsjkJsVNgsBBrbE6ZWiIU3moEvSuwmTcK3XTwwF/J0=,,1
10/25/2023 2:35:47,Canal Alliance Spanish,Spanish,5,5,5,5,5,,3,,,,,I don't know,No,Yes,I don't know,I don't know,No,,,No,No,I don't know,I don't know,Yes,Yes,2.113,1,1,"Neighborhood Response Group, Disaster Council, Fire Wise Community, Community Emergency Response Team",Attend an in-person small neighborhood gathering,"Call on my mobile phone, Text on my mobile phone, Call on my landline","Local neighborhood email groups, phone trees or group chats, Other public agency websites, Social media",,,,,"I don""t know what these are",Rent,"You don""t know what you need to do and where to find out",Nothing,You have not,"Nearest Community Center / School / Church / Parking lot of shopping area, Friends and/or family out of the area","You wouldn""t receive the notification to evacuate, You wouldn""t understand the notification to evacuate, You believe the risk to you and your family would be too high during an evacuation",I don’t know what a Red Flag warning is,"I don""t know",Residence with 20-49 units,Yes,4,1,30-39,Latinx\Latine\Latino or Hispanic,Female,"Less than $3,729 per month (or $44,750 per year)",0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,+h1gh94ogjL4Jed+zTIzdHz+XJV+vKfnr3S9o8tI+nU=,San Rafael,1
11/23/2023 19:29:22,Canal Alliance Spanish,Spanish,5,4,4,4,4,No,5,5,,,,Yes,I don't know,Yes,I don't know,I don't know,No,,,No,No,I don't know,Yes,No,Yes,2.113,1,1,"Websites of public agencies (e.g. Marin County, Fire Departments, CalFire, MWPA, Parks, etc.), Social Media",Attend an in-person small neighborhood gathering,"Text on my mobile phone, Sirens from local public buildings (e.g. fire stations, post offices, schools, etc.)","Marin County Emergency Portal, Social media",,,,,"I don""t know what these are",Rent,"You don""t have the right to alter the property and you don""t feel comfortable asking the owner",Nothing,You have not,"Nearest Community Center / School / Church / Parking lot of shopping area, Evacuation shelter","You wouldn""t receive the notification to evacuate, You wouldn""t want to leave your residence and/or things behind, There would be too much traffic","Don’t use BBQ or other sources of heat or flames outside, Clear anything flammable from around my home","I don""t know",Residence with 10-19 units,Yes,3,1,30-39,Latinx\Latine\Latino or Hispanic,Female,"Less than $3,729 per month (or $44,750 per year)",1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,KgSdtnkkzdLMkss35POTrvQdNO8zbkdaYqtlXQA+EIw=,,1
1/5/2024 16:24:10,Canal Alliance Spanish,Spanish,1,5,1,1,1,No,5,5,,,,No,No,No,I don't know,Yes,No,,,No,No,No,No,No,Yes,2.113,1,1,Social Media,Attend an in-person small neighborhood gathering,"Sirens from local public buildings (e.g. fire stations, post offices, schools, etc.)",My local fire department,,,,,"I don""t know what these are",Rent,"You don""t have the right to alter the property and you don""t feel comfortable asking the owner","More than $12,001",You have not,Nearest Community Center / School / Church / Parking lot of shopping area,The limited mobility of someone in your household,"Don’t use BBQ or other sources of heat or flames outside, Clear anything flammable from around my home","I don""t know",Residence with 20-49 units,Yes,3,1,30-39,Latinx\Latine\Latino or Hispanic,Female,Prefer not to answer,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FMEjabZYYVDOBjyh+WGmDAVQQNVxNPNuplRDdjC9cgE=,,1
